blockchain,project,version,block_number,block_time,tx_hash,evt_index,transaction_type,token_address,depositor,amount
ethereum,aave,1,16234324,2022-12-21 16:39:11.000 UTC,0xc5d0ce4b73243b2bc5750aae3a0a687df2095c32cf5de8b10f548dd2c9b0a8ed,263,deposit,0x57ab1ec28d129707052df4df418d58a2d46d5f51,0xf61718057901f84c4eec4339ef8f0d86d2b45600,5.999656715313345e+23
ethereum,aave,1,18447191,2023-10-28 07:24:35.000 UTC,0xbde52f6d95ef99f5390386fe7f1ee60fd80aeeaf31dcd05d2e0a9e482012df93,209,deposit_liquidation,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x61f5d50cdf7813190d125c0e32b195c6fc0f6ffd,-2.6475158540272397e+17
ethereum,aave,1,18627449,2023-11-22 13:03:35.000 UTC,0x3e52187c2aa45958e97c870eb3a5a2bbd59d1dbf47ad9d587bcea11d22833a66,165,withdraw,0x6b175474e89094c44da98b954eedeac495271d0f,0xa4a7eecadf80251d8bcdc5374529e9817046ea30,-1.492254871234526e+20
ethereum,aave,2,18627824,2023-11-22 14:19:23.000 UTC,0x8099da7923323d68c231526ad80e5903559cb441b78dcb065d9cd7cf62514c7c,12,deposit,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xe8cfad4c75a5e1caf939fd80afcf837dde340a69,4.40214422525e+11
ethereum,aave,2,18623731,2023-11-22 00:31:35.000 UTC,0x1120c5ec58e4c5b7565bae56f916845b266213bac2be079607add92bbe51b4a2,207,deposit_liquidation,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x607336ac1eb5512250e11432ad0697c1f0fe1c4b,-8.2809961e+08
ethereum,aave,2,18627634,2023-11-22 13:40:59.000 UTC,0xbf9396b01815ad283433c9e9d57f4bf7c0928cc790f23181167237ab09f3b0ca,195,withdraw,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x135896de8421be2ec868e0b811006171d9df802a,-1.2112338979e+10
ethereum,aave,3,18627805,2023-11-22 14:15:23.000 UTC,0xbdc3186a3892b92ad65986efb98a04d4cd5f3f6c8cdefb12d4db5f2f448cc876,160,deposit,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0xea925bc8ebddca6cf6968dec567d88c71582d168,5.334716317699845e+19
ethereum,aave,3,18623251,2023-11-21 22:54:47.000 UTC,0x0f78d1ec954ed75a8d43d17ed85d08ae14ca6d20fc9b245569e7ca9cead4a7ff,18,deposit_liquidation,0x514910771af9ca656af840dff83e8264ecf986ca,0x12f663edfe550f4c86e987ba66a971afa4907004,-2.4531845751937234e+21
ethereum,aave,3,18627727,2023-11-22 13:59:47.000 UTC,0xd06cfd1371991411f9c0453aeaed074ad66a6633c3e47b6aad392368e3630a2e,246,withdraw,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd322a49006fc828f9b5b37ab215f99b4e5cab19c,-5.009873400594329e+18
